"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"1500000US060855113022","Block Group 2, Census Tract 5113.02, Santa Clara County, California","112226","null","87366","null",
"1500000US060855113023","Block Group 3, Census Tract 5113.02, Santa Clara County, California","143824","null","121587","null",
"1500000US060855113024","Block Group 4, Census Tract 5113.02, Santa Clara County, California","-","-","**","**",
"1500000US060855114001","Block Group 1, Census Tract 5114, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855114002","Block Group 2, Census Tract 5114, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855114003","Block Group 3, Census Tract 5114, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855114004","Block Group 4, Census Tract 5114, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855115011","Block Group 1, Census Tract 5115.01, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855115012","Block Group 2, Census Tract 5115.01, Santa Clara County, California","105682","null","66543","null",
"1500000US060855115013","Block Group 3, Census Tract 5115.01, Santa Clara County, California","135375","null","43515","null",
"1500000US060855115021","Block Group 1, Census Tract 5115.02, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855115022","Block Group 2, Census Tract 5115.02, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855116081","Block Group 1, Census Tract 5116.08, Santa Clara County, California","-","-","**","**",
"1500000US060855116082","Block Group 2, Census Tract 5116.08, Santa Clara County, California","42022","null","16779","null",
"1500000US060855116091","Block Group 1, Census Tract 5116.09, Santa Clara County, California","132118","null","22740","null",
"1500000US060855117011","Block Group 1, Census Tract 5117.01, Santa Clara County, California","171094","null","18282","null",
"1500000US060855117012","Block Group 2, Census Tract 5117.01, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855117013","Block Group 3, Census Tract 5117.01, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855117021","Block Group 1, Census Tract 5117.02, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855117022","Block Group 2, Census Tract 5117.02, Santa Clara County, California","214688","null","41820","null",
"1500000US060855117041","Block Group 1, Census Tract 5117.04, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855117042","Block Group 2, Census Tract 5117.04, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855117043","Block Group 3, Census Tract 5117.04, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855117051","Block Group 1, Census Tract 5117.05, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855117071","Block Group 1, Census Tract 5117.07, Santa Clara County, California","127778","null","90608","null",
"1500000US060855117072","Block Group 2, Census Tract 5117.07, Santa Clara County, California","184271","null","103043","null",
"1500000US060855118001","Block Group 1, Census Tract 5118, Santa Clara County, California","202813","null","37760","null",
"1500000US060855118002","Block Group 2, Census Tract 5118, Santa Clara County, California","201250","null","48812","null",
"1500000US060855118003","Block Group 3, Census Tract 5118, Santa Clara County, California","108949","null","81149","null",
"1500000US060855119051","Block Group 1, Census Tract 5119.05, Santa Clara County, California","175385","null","39402","null",
"1500000US060855119052","Block Group 2, Census Tract 5119.05, Santa Clara County, California","211827","null","77236","null",
"1500000US060855119071","Block Group 1, Census Tract 5119.07, Santa Clara County, California","191818","null","43041","null",
"1500000US060855119072","Block Group 2, Census Tract 5119.07, Santa Clara County, California","215735","null","27895","null",
"1500000US060855119101","Block Group 1, Census Tract 5119.10, Santa Clara County, California","158333","null","66554","null",
"1500000US060855119102","Block Group 2, Census Tract 5119.10, Santa Clara County, California","170977","null","59811","null",
"1500000US060855119103","Block Group 3, Census Tract 5119.10, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855119111","Block Group 1, Census Tract 5119.11, Santa Clara County, California","104565","null","16381","null",
"1500000US060855119112","Block Group 2, Census Tract 5119.11, Santa Clara County, California","122768","null","71603","null",
"1500000US060855119113","Block Group 3, Census Tract 5119.11, Santa Clara County, California","202349","null","87769","null",
"1500000US060855119121","Block Group 1, Census Tract 5119.12, Santa Clara County, California","250,000+","250,000+","***","***",
